School_ID,School,METRIC_NAME,METRIC_VALUE
140447,Mercer University,Institutional Support Expenses Per FTE (FASB),2397
140447,Mercer University,Core Expenses (FASB),249321527
140447,Mercer University,Student Services Expenses Per FTE (FASB),3507
140447,Mercer University,12-Month FTE Enrollment,8767
140553,Morehouse College,Endowment Asset Value,254125270
140553,Morehouse College,Academic Support Expenses Per FTE (FASB),3743
140553,Morehouse College,Instruction Expenses Per FTE (FASB),12547
140553,Morehouse College,Core Expenses (FASB),94039097
140553,Morehouse College,12-Month FTE Enrollment,2571
140553,Morehouse College,Institutional Support Expenses Per FTE (FASB),12353
140553,Morehouse College,Student Services Expenses Per FTE (FASB),4165
140571,Morris Brown College,Endowment Asset Value,520416
140571,Morris Brown College,Academic Support Expenses Per FTE (FASB),2515
140571,Morris Brown College,Core Expenses (FASB),3430199
140571,Morris Brown College,12-Month FTE Enrollment,227
140571,Morris Brown College,Institutional Support Expenses Per FTE (FASB),10103
140571,Morris Brown College,Instruction Expenses Per FTE (FASB),1149
140571,Morris Brown College,Student Services Expenses Per FTE (FASB),1345
140696,Oglethorpe University,Core Expenses (FASB),36204582
140696,Oglethorpe University,Endowment Asset Value,46437739
140696,Oglethorpe University,Institutional Support Expenses Per FTE (FASB),7011
140696,Oglethorpe University,Student Services Expenses Per FTE (FASB),8274
140696,Oglethorpe University,12-Month FTE Enrollment,1510
140696,Oglethorpe University,Academic Support Expenses Per FTE (FASB),1786
140696,Oglethorpe University,Instruction Expenses Per FTE (FASB),6905
140720,Paine College,Instruction Expenses Per FTE (FASB),10949
140720,Paine College,Endowment Asset Value,11893125
140720,Paine College,Institutional Support Expenses Per FTE (FASB),7736
140720,Paine College,Core Expenses (FASB),10277464
140720,Paine College,Academic Support Expenses Per FTE (FASB),1991
140720,Paine College,12-Month FTE Enrollment,314
140720,Paine College,Student Services Expenses Per FTE (FASB),12056
140818,Piedmont University,Endowment Asset Value,45412532
140818,Piedmont University,Core Expenses (FASB),38941266
140818,Piedmont University,Institutional Support Expenses Per FTE (FASB),7553
140818,Piedmont University,12-Month FTE Enrollment,1602
140818,Piedmont University,Academic Support Expenses Per FTE (FASB),1583
140818,Piedmont University,Instruction Expenses Per FTE (FASB),8722
140818,Piedmont University,Student Services Expenses Per FTE (FASB),6451
140872,Reinhardt University,12-Month FTE Enrollment,1066
140872,Reinhardt University,Endowment Asset Value,43290522
140872,Reinhardt University,Core Expenses (FASB),25720990
140872,Reinhardt University,Institutional Support Expenses Per FTE (FASB),6292
140872,Reinhardt University,Instruction Expenses Per FTE (FASB),8933
140872,Reinhardt University,Academic Support Expenses Per FTE (FASB),1606
140872,Reinhardt University,Student Services Expenses Per FTE (FASB),7298
140988,Shorter University,Endowment Asset Value,14630107
140988,Shorter University,Core Expenses (FASB),21888637
140988,Shorter University,12-Month FTE Enrollment,1430
140988,Shorter University,Institutional Support Expenses Per FTE (FASB),5312
140988,Shorter University,Academic Support Expenses Per FTE (FASB),648
140988,Shorter University,Instruction Expenses Per FTE (FASB),4897
140988,Shorter University,Student Services Expenses Per FTE (FASB),4450
141060,Spelman College,Core Expenses (FASB),112671719
141060,Spelman College,Endowment Asset Value,513974014
141060,Spelman College,12-Month FTE Enrollment,2724
141060,Spelman College,Academic Support Expenses Per FTE (FASB),5356
141060,Spelman College,Instruction Expenses Per FTE (FASB),15495
141060,Spelman College,Institutional Support Expenses Per FTE (FASB),13324
141060,Spelman College,Student Services Expenses Per FTE (FASB),5458
141167,Thomas University,Student Services Expenses Per FTE (FASB),8276
141167,Thomas University,Endowment Asset Value,6350574
141167,Thomas University,Core Expenses (FASB),16672281
141167,Thomas University,Instruction Expenses Per FTE (FASB),9956
141167,Thomas University,12-Month FTE Enrollment,661
141167,Thomas University,Institutional Support Expenses Per FTE (FASB),5733
141167,Thomas University,Academic Support Expenses Per FTE (FASB),1258
141185,Toccoa Falls College,Endowment Asset Value,3792432
141185,Toccoa Falls College,12-Month FTE Enrollment,1353
141185,Toccoa Falls College,Core Expenses (FASB),14891080
141185,Toccoa Falls College,Academic Support Expenses Per FTE (FASB),558
141185,Toccoa Falls College,Institutional Support Expenses Per FTE (FASB),2528
141185,Toccoa Falls College,Instruction Expenses Per FTE (FASB),4670
141185,Toccoa Falls College,Student Services Expenses Per FTE (FASB),3084
141237,Truett McConnell University,Endowment Asset Value,6653878
141237,Truett McConnell University,Core Expenses (FASB),21332587
141237,Truett McConnell University,12-Month FTE Enrollment,1595
141237,Truett McConnell University,Institutional Support Expenses Per FTE (FASB),3390
141237,Truett McConnell University,Academic Support Expenses Per FTE (FASB),730
141237,Truett McConnell University,Instruction Expenses Per FTE (FASB),4108
141237,Truett McConnell University,Student Services Expenses Per FTE (FASB),5145
141325,Wesleyan College,Endowment Asset Value,59147763
141325,Wesleyan College,Instruction Expenses Per FTE (FASB),11312
141325,Wesleyan College,Core Expenses (FASB),17596067
141325,Wesleyan College,12-Month FTE Enrollment,590
141325,Wesleyan College,Academic Support Expenses Per FTE (FASB),1888
141325,Wesleyan College,Institutional Support Expenses Per FTE (FASB),9513
141325,Wesleyan College,Student Services Expenses Per FTE (FASB),5408
141361,Young Harris College,12-Month FTE Enrollment,1059
141361,Young Harris College,Academic Support Expenses Per FTE (FASB),2686
141361,Young Harris College,Endowment Asset Value,120608146
141361,Young Harris College,Core Expenses (FASB),22646552
141361,Young Harris College,Instruction Expenses Per FTE (FASB),8344
141361,Young Harris College,Institutional Support Expenses Per FTE (FASB),3417
141361,Young Harris College,Student Services Expenses Per FTE (FASB),6938
141486,Chaminade University of Honolulu,Endowment Asset Value,40002770
141486,Chaminade University of Honolulu,Instruction Expenses Per FTE (FASB),11140
141486,Chaminade University of Honolulu,Core Expenses (FASB),54067071
141486,Chaminade University of Honolulu,Institutional Support Expenses Per FTE (FASB),4326
141486,Chaminade University of Honolulu,12-Month FTE Enrollment,2124
141486,Chaminade University of Honolulu,Academic Support Expenses Per FTE (FASB),6172
141486,Chaminade University of Honolulu,Student Services Expenses Per FTE (FASB),3244
141644,Hawaii Pacific University,Endowment Asset Value,50709869
141644,Hawaii Pacific University,Institutional Support Expenses Per FTE (FASB),5827
141644,Hawaii Pacific University,Academic Support Expenses Per FTE (FASB),3597
141644,Hawaii Pacific University,Core Expenses (FASB),78313401
141644,Hawaii Pacific University,Instruction Expenses Per FTE (FASB),6359
141644,Hawaii Pacific University,12-Month FTE Enrollment,3719
141644,Hawaii Pacific University,Student Services Expenses Per FTE (FASB),4224
142090,Boise Bible College,Endowment Asset Value,725953
142090,Boise Bible College,Institutional Support Expenses Per FTE (FASB),8389
142090,Boise Bible College,Core Expenses (FASB),3107004
142090,Boise Bible College,12-Month FTE Enrollment,83
142090,Boise Bible College,Academic Support Expenses Per FTE (FASB),4314
142090,Boise Bible College,Instruction Expenses Per FTE (FASB),13407
142090,Boise Bible College,Student Services Expenses Per FTE (FASB),6755
142294,The College of Idaho,12-Month FTE Enrollment,1104
142294,The College of Idaho,Core Expenses (FASB),32615948
142294,The College of Idaho,Academic Support Expenses Per FTE (FASB),2901
142294,The College of Idaho,Endowment Asset Value,117737164
142294,The College of Idaho,Instruction Expenses Per FTE (FASB),9851
142294,The College of Idaho,Institutional Support Expenses Per FTE (FASB),5912
142294,The College of Idaho,Student Services Expenses Per FTE (FASB),10104
142461,Northwest Nazarene University,Endowment Asset Value,60417621
142461,Northwest Nazarene University,Core Expenses (FASB),42933988
142461,Northwest Nazarene University,Academic Support Expenses Per FTE (FASB),1780
142461,Northwest Nazarene University,Institutional Support Expenses Per FTE (FASB),3302
142461,Northwest Nazarene University,12-Month FTE Enrollment,2511
142461,Northwest Nazarene University,Instruction Expenses Per FTE (FASB),7256
142461,Northwest Nazarene University,Student Services Expenses Per FTE (FASB),4102
142832,Adler University,Endowment Asset Value,333248
142832,Adler University,Core Expenses (FASB),46627826
142832,Adler University,Instruction Expenses Per FTE (FASB),11699
142832,Adler University,Institutional Support Expenses Per FTE (FASB),8923
142832,Adler University,12-Month FTE Enrollment,1763
142832,Adler University,Academic Support Expenses Per FTE (FASB),1766
142832,Adler University,Student Services Expenses Per FTE (FASB),3451
143048,School of the Art Institute of Chicago,Institutional Support Expenses Per FTE (FASB),7570
143048,School of the Art Institute of Chicago,Endowment Asset Value,360556000
143048,School of the Art Institute of Chicago,Core Expenses (FASB),134404185
143048,School of the Art Institute of Chicago,12-Month FTE Enrollment,3381
143048,School of the Art Institute of Chicago,Student Services Expenses Per FTE (FASB),5761
143048,School of the Art Institute of Chicago,Instruction Expenses Per FTE (FASB),17689
143048,School of the Art Institute of Chicago,Academic Support Expenses Per FTE (FASB),8733
143084,Augustana College,Instruction Expenses Per FTE (FASB),11360
143084,Augustana College,Endowment Asset Value,207983239
143084,Augustana College,Core Expenses (FASB),67505706
143084,Augustana College,Institutional Support Expenses Per FTE (FASB),5558
143084,Augustana College,12-Month FTE Enrollment,2513
143084,Augustana College,Academic Support Expenses Per FTE (FASB),5483
143084,Augustana College,Student Services Expenses Per FTE (FASB),3715
143118,Aurora University,Endowment Asset Value,48830875
143118,Aurora University,Academic Support Expenses Per FTE (FASB),2553
143118,Aurora University,Core Expenses (FASB),88268133
143118,Aurora University,Institutional Support Expenses Per FTE (FASB),3301
143118,Aurora University,Instruction Expenses Per FTE (FASB),5291
143118,Aurora University,12-Month FTE Enrollment,6002
143118,Aurora University,Student Services Expenses Per FTE (FASB),3158
143233,Bethany Theological Seminary,Endowment Asset Value,47080825
143233,Bethany Theological Seminary,Core Expenses (FASB),3940586
143233,Bethany Theological Seminary,12-Month FTE Enrollment,43
143233,Bethany Theological Seminary,Academic Support Expenses Per FTE (FASB),4714
143233,Bethany Theological Seminary,Student Services Expenses Per FTE (FASB),10374
143233,Bethany Theological Seminary,Institutional Support Expenses Per FTE (FASB),36282
143233,Bethany Theological Seminary,Instruction Expenses Per FTE (FASB),40271
143288,Blackburn College,Endowment Asset Value,32435612
143288,Blackburn College,Instruction Expenses Per FTE (FASB),11135
143288,Blackburn College,Core Expenses (FASB),14576034
143288,Blackburn College,Academic Support Expenses Per FTE (FASB),3385
143288,Blackburn College,12-Month FTE Enrollment,404
143288,Blackburn College,Student Services Expenses Per FTE (FASB),9486
143288,Blackburn College,Institutional Support Expenses Per FTE (FASB),12073
143358,Bradley University,Academic Support Expenses Per FTE (FASB),2500
143358,Bradley University,Endowment Asset Value,345009371
143358,Bradley University,Institutional Support Expenses Per FTE (FASB),3865
143358,Bradley University,Core Expenses (FASB),129176643
143358,Bradley University,Instruction Expenses Per FTE (FASB),15616
143358,Bradley University,12-Month FTE Enrollment,5114
143358,Bradley University,Student Services Expenses Per FTE (FASB),3198
143659,Catholic Theological Union at Chicago,Endowment Asset Value,31073440
143659,Catholic Theological Union at Chicago,Core Expenses (FASB),8383760
143659,Catholic Theological Union at Chicago,Academic Support Expenses Per FTE (FASB),3880
143659,Catholic Theological Union at Chicago,12-Month FTE Enrollment,141
143659,Catholic Theological Union at Chicago,Institutional Support Expenses Per FTE (FASB),13461
143659,Catholic Theological Union at Chicago,Student Services Expenses Per FTE (FASB),5544
